ISL-AK25K,ICOM - Accessories - ISL-AK25K,Add 25kHz into the radio,$13.00,"['F52D/F62D Series', 'F3400D - F4400D Series', 'F5400D - F6400D Series']",Accessories,icom
ISL-AKAES,ICOM - Encryption & Internal Modules - ISL-AKAES,AES activation code for F3400/F5400 series,$360.00,"['F3400D - F4400D Series', 'F5400D - F6400D Series']",Encryption & Internal Modules,icom
ISL-P25AES,ICOM - Encryption & Internal Modules - ISL-P25AES,AES activation key enables AES in radio (requires UT134 or UT125 FIPS-2),$360.00,"['F7010 - F7020 Series', 'F7510 - F7520 Series']",Encryption & Internal Modules,icom
ISL-P25DS,ICOM - Licenses - ISL-P25DS,P25 packet data service (GPS/text) license,$175.00,"['F7010 - F7020 Series', 'F7510 - F7520 Series']",Licenses,icom
ISL-P25FP,ICOM - Licenses - ISL-P25FP,Front panel programming,$330.00,"['F7010 - F7020 Series', 'F7510 - F7520 Series']",Licenses,icom
ISL-P25P2,ICOM - Trunking - ISL-P25P2,P25 Phase 2 trunking license (Phase 1 license required),$420.00,"['F7010 - F7020 Series', 'F7510 - F7520 Series']",Trunking,icom
ISL-P25TR,ICOM - Trunking - ISL-P25TR,P25 Phase 1 trunking license,$500.00,"['F7010 - F7020 Series', 'F7510 - F7520 Series']",Trunking,icom
ISL-P25VS,ICOM - Licenses - ISL-P25VS,P25 conventional voting scan license,$120.00,"['F7010 - F7020 Series', 'F7510 - F7520 Series']",Licenses,icom
ISL-P25W,ICOM - Accessories - ISL-P25W,Enable 25kHz in the F7010/F7510 radios,$5.00,"['F7010 - F7020 Series', 'F7510 - F7520 Series']",Accessories,icom
ISL-UGMTR,ICOM - Trunking - ISL-UGMTR,Type D trunking license for single and multi-site trunking,$125.00,"['F52D/F62D Series', 'F3400D - F4400D Series', 'F5400D - F6400D Series']",Trunking,icom
JPSPTG10,ICOM - Pilot Tone Generator - JPSPTG10,Pilot tone generator for analog operation only (requires universal mounting plate for installation),"$1,165.00","['CY5000 - CY6000 Repeaters', 'FR5000 - FR6000 Series', 'IAS 120D - 150D Series']",Pilot Tone Generator,icom
KA KVL125,ICOM - Encryption & Internal Modules - KA KVL125,KVL unit powered by 9-volt battery,"$3,185.00","['F70/F80 - F70D/F80D Series', 'F9011 - F9021 Series', 'F7010 - F7020 Series', 'F1721 - F2721/F2821 Series', 'F9511 - F9521 Series', 'F7510 - F7520 Series']",Encryption & Internal Modules,icom
KLEIN DOUBLE AGENT-S8,ICOM - Wire Kits - KLEIN DOUBLE AGENT-S8,2-Wire Kit D-Ring Earloop for F50/F60,$70.00,['F50V/F60V Series (Discontinued)'],Wire Kits,icom
LAIRD EXH 160 MXI,ICOM - Antennas - LAIRD EXH 160 MXI,155-160MHz antenna,$26.00,"['F3011 - F4011 Series', 'F3001 - F4001 Series', 'F3230D - F4230D Series', 'F3161 - F4161 / F3161D - F4161D Series', 'F3261D - F4261D Series', 'F3360D - F4360D Series', 'F14/F24 - F33G/F43G - F43TR - F3021/F4021 (Discontinued)']",Antennas,icom
LARSEN SPHL10160IC,ICOM - Antennas - LARSEN SPHL10160IC,151-163MHz helical ¼ wave antenna center tuned to 157MHz,$26.00,"['F3011 - F4011 Series', 'F3001 - F4001 Series', 'F3210D - F4210D Series', 'F3230D - F4230D Series', 'F3161 - F4161 / F3161D - F4161D Series', 'F3261D - F4261D Series', 'F3360D - F4360D Series', 'F14/F24 - F33G/F43G - F43TR - F3021/F4021 (Discontinued)']",Antennas,icom
LCF1000S,ICOM - Carrying Cases - LCF1000S,Leather carrying case with a swivel for F1000/2000/D non display radios,$50.00,"['F1000/S/T - F2000/S/T Series', 'F1000D - F2000D Series', 'F1100D - F2100D Series']",Carrying Cases,icom
LCF1000SS,ICOM - Carrying Cases - LCF1000SS,Leather carrying case with a swivel belt loop and cutout for the display for the F1000S/2000S,$50.00,"['F1000/S/T - F2000/S/T Series', 'F1100D - F2100D Series']",Carrying Cases,icom
LCF1000TS,ICOM - Carrying Cases - LCF1000TS,Leather case for the F1000T/2000T with a full keypad cutout with a swivel loop,$50.00,"['F1000/S/T - F2000/S/T Series', 'F1100D - F2100D Series']",Carrying Cases,icom
LCF1034SW,ICOM - Carrying Cases - LCF1034SW,Leather case with swivel belt loop and D-ring; no display cutout for the F3400D,$50.00,['F3400D - F4400D Series'],Carrying Cases,icom
LCF1035SW,ICOM - Carrying Cases - LCF1035SW,Leather case with swivel belt loop and D-ring; display cutout for the F3400DS & F7010S,$50.00,"['F3400D - F4400D Series', 'F7010 - F7020 Series']",Carrying Cases,icom
LCF1036SW,ICOM - Carrying Cases - LCF1036SW,Leather case with swivel belt loop and D-ring; display & full keypad cutout for the F3400DT & F7010T,$50.00,"['F3400D - F4400D Series', 'F7010 - F7020 Series']",Carrying Cases,icom
LCF1052S,ICOM - Carrying Cases - LCF1052S,Leather case with swivel belt loop and D-ring for the F52D,$50.00,['F52D/F62D Series'],Carrying Cases,icom
LCF14 SWIVEL,ICOM - Carrying Cases - LCF14 SWIVEL,Leather carrying case with a swivel F14/24 & F3011/4011 radios,$50.00,"['F3011 - F4011 Series', 'F14/F24 - F33G/F43G - F43TR - F3021/F4021 (Discontinued)']",Carrying Cases,icom
LCF21 CLIP,ICOM - Carrying Cases - LCF21 CLIP,Leather carrying case with a clip F11/21 radios,$45.00,['F11-F21 (Discontinued)'],Carrying Cases,icom
LCF3000 SWIVEL,ICOM - Carrying Cases - LCF3000 SWIVEL,Leather carrying case with a swivel for the F3001/4001 & F3101D/4101D radios,$50.00,['F3001 - F4001 Series'],Carrying Cases,icom
LCF3021S SWIVEL,ICOM - Carrying Cases - LCF3021S SWIVEL,Leather carrying case with a metal swivel clip and cutout for the display,$50.00,"['F3230D - F4230D Series', 'F3031S - F4031S Series (Discontinued)', 'F14/F24 - F33G/F43G - F43TR - F3021/F4021 (Discontinued)']",Carrying Cases,icom
LCF3061S SWIVEL,ICOM - Carrying Cases - LCF3061S SWIVEL,Leather case for the F3161/4161 with a swivel clip,$50.00,['F3161 - F4161 / F3161D - F4161D Series'],Carrying Cases,icom
LCF3061T SWIVEL,ICOM - Carrying Cases - LCF3061T SWIVEL,Leather case for the F3161/4161 with a full keypad cutout with a swivel belt clip,$50.00,['F3161 - F4161 / F3161D - F4161D Series'],Carrying Cases,icom
LCF3261S SWIVEL,ICOM - Carrying Cases - LCF3261S SWIVEL,Leather carrying case with a swivel clip and cutout for the display for F3261,$50.00,"['F3261D - F4261D Series', 'F3360D - F4360D Series']",Carrying Cases,icom
LCF3261T SWIVEL,ICOM - Carrying Cases - LCF3261T SWIVEL,Leather carrying case with a swivel clip and cutout for the DTMF keypad for F3261 series,$50.00,"['F3261D - F4261D Series', 'F3360D - F4360D Series']",Carrying Cases,icom
LCF70 CLIP,ICOM - Carrying Cases - LCF70 CLIP,Leather case with a metal clip and DTMF keypad cutout for the F70/80 series radios.,$45.00,['F70/F80 - F70D/F80D Series'],Carrying Cases,icom
LCF70S LOOP,ICOM - Carrying Cases - LCF70S LOOP,Leather case with a belt loop for the F70/80 series radios. Case is not IS approved with any of our IS radios.,$38.00,['F70/F80 - F70D/F80D Series'],Carrying Cases,icom
LCF9011S SWIVEL,ICOM - Carrying Cases - LCF9011S SWIVEL,Leather carrying case with a swivel clip for the F9011/9021 radios without a full keypad,$50.00,['F9011 - F9021 Series'],Carrying Cases,icom
LCF9011T SWIVEL,ICOM - Carrying Cases - LCF9011T SWIVEL,Leather carrying case with a swivel clip for the F9011T/9021T radios with a full keypad cutout,$50.00,['F9011 - F9021 Series'],Carrying Cases,icom
MB VP3,ICOM - Mounting Hardware - MB VP3,Rack mounting shelf for VEPG3/IP1000C,$100.00,['VE-PG3'],Mounting Hardware,icom
MB103,ICOM - Belt Clips - MB103,Alligator belt clip,$12.50,"['F11-F21 (Discontinued)', 'F30G - F40G Series (Discontinued)']",Belt Clips,icom
MB115,ICOM - Belt Clips - MB115,Standard belt clip for F9011 series,$10.00,['F9011 - F9021 Series'],Belt Clips,icom
MB124,ICOM - Belt Clips - MB124,Alligator type belt clip,$12.00,"['F3001 - F4001 Series', 'F3210D - F4210D Series']",Belt Clips,icom
MB126,ICOM - Mounting Hardware - MB126,Mounting bracket for F8101,$300.00,['F8101'],Mounting Hardware,icom
MB130,ICOM - Chargers - MB130,Vehicle charger bracket holds rapid charger and requires cigarette lighter cable,$83.00,"['F3011 - F4011 Series', 'F3001 - F4001 Series', 'F1000/S/T - F2000/S/T Series', 'F1000D - F2000D Series', 'F1100D - F2100D Series', 'F3210D - F4210D Series', 'F3161 - F4161 / F3161D - F4161D Series', 'F3261D - F4261D Series', 'F3360D - F4360D Series', 'F50V/F60V Series (Discontinued)', 'F3031S - F4031S Series (Discontinued)', 'F14/F24 - F33G/F43G - F43TR - F3021/F4021 (Discontinued)']",Chargers,icom
MB133,ICOM - Belt Clips - MB133,Alligator type belt clip,$17.00,"['F1000/S/T - F2000/S/T Series', 'F1000D - F2000D Series', 'F1100D - F2100D Series', 'F3400D - F4400D Series', 'F7010 - F7020 Series']",Belt Clips,icom
MB136,ICOM - Belt Clips - MB136,Swivel belt clip for F1000/F3400/F7010/F52D/M85 series,$15.00,"['F52D/F62D Series', 'F3400D - F4400D Series', 'F7010 - F7020 Series']",Belt Clips,icom
MB74N,ICOM - Belt Clips - MB74N,Alligator Clip for BP209 & BP210 (non N version batteries),$12.00,"['F11-F21 (Discontinued)', 'F30G - F40G Series (Discontinued)']",Belt Clips,icom
MB86,ICOM - Belt Clips - MB86,Swivel belt clip that screws into back of radio,$11.00,"['F50V/F60V Series (Discontinued)', 'F11-F21 (Discontinued)', 'F30G - F40G Series (Discontinued)']",Belt Clips,icom
MB93,ICOM - Belt Clips - MB93,Swivel belt clip,$11.00,"['F3011 - F4011 Series', 'F3230D - F4230D Series', 'F3161 - F4161 / F3161D - F4161D Series', 'F3261D - F4261D Series', 'F3360D - F4360D Series', 'F70/F80 - F70D/F80D Series', 'F3031S - F4031S Series (Discontinued)', 'F14/F24 - F33G/F43G - F43TR - F3021/F4021 (Discontinued)']",Belt Clips,icom
MB94,ICOM - Belt Clips - MB94,Alligator belt clip,$10.50,"['F3011 - F4011 Series', 'F3230D - F4230D Series', 'F3161 - F4161 / F3161D - F4161D Series', 'F3261D - F4261D Series', 'F3360D - F4360D Series', 'F70/F80 - F70D/F80D Series', 'F3031S - F4031S Series (Discontinued)', 'F14/F24 - F33G/F43G - F43TR - F3021/F4021 (Discontinued)']",Belt Clips,icom
MB94EX,ICOM - Belt Clips - MB94EX,Blue alligator belt clip for F3201DEX/4201DEX,$17.00,['F3201DEX - F4201DEX Series'],Belt Clips,icom
MB94R,ICOM - Belt Clips - MB94R,Alligator belt clip with long clip that angles the antenna/top of radio off the body,$18.00,"['F3011 - F4011 Series', 'F3230D - F4230D Series', 'F3161 - F4161 / F3161D - F4161D Series', 'F3261D - F4261D Series', 'F3360D - F4360D Series', 'F70/F80 - F70D/F80D Series', 'F3031S - F4031S Series (Discontinued)', 'F14/F24 - F33G/F43G - F43TR - F3021/F4021 (Discontinued)']",Belt Clips,icom
MB96N,ICOM - Belt Clips - MB96N,Swivel belt hanger to use with standard belt clip,$37.00,"['F3011 - F4011 Series', 'F3230D - F4230D Series', 'F3161 - F4161 / F3161D - F4161D Series', 'F3261D - F4261D Series', 'F3360D - F4360D Series', 'F52D/F62D Series', 'F3400D - F4400D Series', 'F70/F80 - F70D/F80D Series', 'F7010 - F7020 Series', 'F50V/F60V Series (Discontinued)', 'F3031S - F4031S Series (Discontinued)', 'F14/F24 - F33G/F43G - F43TR - F3021/F4021 (Discontinued)']",Belt Clips,icom
MB98,ICOM - Belt Clips - MB98,Standard belt clip for the F50/60 & M88,$13.00,['F50V/F60V Series (Discontinued)'],Belt Clips,icom
MB99A,ICOM - Mounting Hardware - MB99A,Wall mounting bracket VEPG3/IP1000C,$65.00,['VE-PG3'],Mounting Hardware,icom
MBB3,ICOM - Belt Clips - MBB3,Standard belt clip,$16.00,['F52D/F62D Series'],Belt Clips,icom
MN100L,ICOM - Antenna Tuners - MN100L,Antenna matcher. Matches the transceiver to a long wire antenna. Covers all HF bands from 1.5 to 30mhz. One 15m antenna comes standard.,$455.00,['F8101'],Antenna Tuners,icom
MOUNT 1,ICOM - Mounting Hardware - MOUNT 1,"NMO Permanent Mount, 17ft RG58 cable, PL259 connector",$23.00,"['F5011 - F6011 Series', 'F5021 - F6021 Series', 'F5121D - F6121D Series', 'F5220D - F6220D Series', 'F5061 - F6061 & F5061D - F6061D Series', 'F5360D - F6360D Series', 'F1721 - F2721/F2821 Series', 'F9511 - F9521 Series']",Mounting Hardware,icom
MOUNT 2,ICOM - Mounting Hardware - MOUNT 2,"Trunk Lid Mount/HD, BRKT, 45 DEG CBL, 58A/U PL259",$38.00,"['F5011 - F6011 Series', 'F5021 - F6021 Series', 'F5121D - F6121D Series', 'F5220D - F6220D Series', 'F5061 - F6061 & F5061D - F6061D Series', 'F5360D - F6360D Series', 'F1721 - F2721/F2821 Series', 'F9511 - F9521 Series']",Mounting Hardware,icom
MOUNT 3,ICOM - Mounting Hardware - MOUNT 3,"Black Magnetic Mount - 3 1/4"" diameter, 12ft RG58 cable w/PL259 connector",$45.00,"['F5011 - F6011 Series', 'F5021 - F6021 Series', 'F5121D - F6121D Series', 'F5220D - F6220D Series', 'F5061 - F6061 & F5061D - F6061D Series', 'F5360D - F6360D Series', 'F1721 - F2721/F2821 Series', 'F9511 - F9521 Series']",Mounting Hardware,icom
MSD CARD,ICOM - Miscellaneous - MSD CARD,32GB micro SD card,$30.00,"['F3400D - F4400D Series', 'F5400D - F6400D Series']",Miscellaneous,icom
NCF1000C,ICOM - Carrying Cases - NCF1000C,Nylon carrying case with a clip for the F1000/2000/D non display radios,$27.00,"['F1000/S/T - F2000/S/T Series', 'F1000D - F2000D Series', 'F1100D - F2100D Series']",Carrying Cases,icom
NCF1000SC,ICOM - Carrying Cases - NCF1000SC,Nylon carrying case with a clip and cutout for the display F1000S/2000S,$27.00,['F1000/S/T - F2000/S/T Series'],Carrying Cases,icom
NCF1000TC,ICOM - Carrying Cases - NCF1000TC,Nylon carrying case with a clip and cutout for the display and keypad F1000T/2000T,$27.00,['F1000/S/T - F2000/S/T Series'],Carrying Cases,icom
NCF1034C,ICOM - Carrying Cases - NCF1034C,Nylon case with metal clip without display cutout for the F3400D,$27.00,['F3400D - F4400D Series'],Carrying Cases,icom
NCF1035C,ICOM - Carrying Cases - NCF1035C,Nylon case with metal clip with display cutout; F3400DS/F7010S,$27.00,"['F3400D - F4400D Series', 'F7010 - F7020 Series']",Carrying Cases,icom
NCF1036C,ICOM - Carrying Cases - NCF1036C,Nylon case with metal clip with full keypad cutout; F3400DT/F7010T,$27.00,"['F3400D - F4400D Series', 'F7010 - F7020 Series']",Carrying Cases,icom
NCF1052C,ICOM - Carrying Cases - NCF1052C,Nylon case for the F52D with a clip,$27.00,['F52D/F62D Series'],Carrying Cases,icom
NCF14 CLIP,ICOM - Carrying Cases - NCF14 CLIP,Nylon carrying case with a clip F14/24 & F3011/4011 radios,$27.00,"['F3011 - F4011 Series', 'F14/F24 - F33G/F43G - F43TR - F3021/F4021 (Discontinued)']",Carrying Cases,icom
NCF21 LOOP,ICOM - Carrying Cases - NCF21 LOOP,Nylon carrying case with a loop F11/21 radios,$25.00,['F11-F21 (Discontinued)'],Carrying Cases,icom
NCF3000 CLIP,ICOM - Carrying Cases - NCF3000 CLIP,Nylon carrying case with a clip for the F3001/4001 & F3101D/4101D radios,$27.00,['F3001 - F4001 Series'],Carrying Cases,icom
NCF3021S CLIP,ICOM - Carrying Cases - NCF3021S CLIP,Nylon carrying case with a clip and cutout for the display,$27.00,"['F3230D - F4230D Series', 'F3031S - F4031S Series (Discontinued)', 'F14/F24 - F33G/F43G - F43TR - F3021/F4021 (Discontinued)']",Carrying Cases,icom
NCF3061S LOOP,ICOM - Carrying Cases - NCF3061S LOOP,Nylon case with a loop for the F3161S/4161S radios without a DTMF cutout,$25.00,['F3161 - F4161 / F3161D - F4161D Series'],Carrying Cases,icom
NCF3061T LOOP,ICOM - Carrying Cases - NCF3061T LOOP,Nylon carrying case with a loop for the F3161T/4161T radios with a full keypad,$25.00,['F3161 - F4161 / F3161D - F4161D Series'],Carrying Cases,icom
NCF30G LOOP,ICOM - Carrying Cases - NCF30G LOOP,Nylon carrying case with a loop for the F30G/40G & M36 radios,$25.00,['F30G - F40G Series (Discontinued)'],Carrying Cases,icom
NCF3261S CLIP,ICOM - Carrying Cases - NCF3261S CLIP,Nylon carrying case with a clip and cutout for the display for F3261 series,$27.00,"['F3261D - F4261D Series', 'F3360D - F4360D Series']",Carrying Cases,icom
NCF3261T CLIP,ICOM - Carrying Cases - NCF3261T CLIP,Nylon carrying case with a clip and cutout for the DTMF keypad for F3261 series,$27.00,"['F3261D - F4261D Series', 'F3360D - F4360D Series']",Carrying Cases,icom
NCF9011S CLIP,ICOM - Carrying Cases - NCF9011S CLIP,Nylon carrying case with a clip for the F9011/9021 radios without a full keypad,$30.00,['F9011 - F9021 Series'],Carrying Cases,icom
NCF9011T CLIP,ICOM - Carrying Cases - NCF9011T CLIP,Nylon carrying case with a clip for the F9011T/9021T radios with a full keypad,$30.00,['F9011 - F9021 Series'],Carrying Cases,icom
OPC-9000,ICOM - Software & Cables - OPC-9000,Programming cable for the FR9010/9020 repeaters,$270.00,['FR9010 - FR9020 Series'],Software & Cables,icom
OPC-IAKVL1,ICOM - Encryption & Internal Modules - OPC-IAKVL1,Interface Cable with RJ45 Connector between P25 mobiles & KA KVL125,$150.00,"['F1721 - F2721/F2821 Series', 'F9511 - F9521 Series']",Encryption & Internal Modules,icom
OPC-IAKVL14,ICOM - Encryption & Internal Modules - OPC-IAKVL14,Interface Cable with 14 Pin Connector between P25 portable & KA KVL125,$230.00,"['F9011 - F9021 Series', 'F7010 - F7020 Series']",Encryption & Internal Modules,icom
OPC-IAKVL9,ICOM - Encryption & Internal Modules - OPC-IAKVL9,Interface Cable with 9 Pin Connector between F70D/F80D & & KA KVL125,$200.00,['F70/F80 - F70D/F80D Series'],Encryption & Internal Modules,icom
OPC1122U,ICOM - Software & Cables - OPC1122U,PC to mobile radio programming cloning cable with USB connector.,$99.00,"['F5011 - F6011 Series', 'F5021 - F6021 Series', 'F5121D - F6121D Series', 'F5220D - F6220D Series', 'F5061 - F6061 & F5061D - F6061D Series', 'F5360D - F6360D Series', 'F1721 - F2721/F2821 Series', 'F9511 - F9521 Series', 'X-BAND REPEATER', 'CY5000 - CY6000 Repeaters', 'FR5000 - FR6000 Series', 'FR5200H - FR6200H Series', 'IAS 120D - 150D Series']",Software & Cables,icom
OPC1132,ICOM - Cables - OPC1132,DC power cable (9.8ft) with 2-pin T connector.,$45.00,"['F5011 - F6011 Series', 'F5021 - F6021 Series', 'F5121D - F6121D Series', 'F5220D - F6220D Series', 'F5061 - F6061 & F5061D - F6061D Series', 'F5360D - F6360D Series', 'F1721 - F2721/F2821 Series', 'F9511 - F9521 Series', 'F7510 - F7520 Series', 'F5122DD - F6122DD Series']",Cables,icom
OPC1532,ICOM - Software & Cables - OPC1532,Radio to radio cloning cable between P25 mobile radios,$42.00,['F1721 - F2721/F2821 Series'],Software & Cables,icom
OPC1533,ICOM - Software & Cables - OPC1533,Radio to radio cloning cable between F1721/2721/D series mobiles & F70/80/D portable radios,$88.00,"['F70/F80 - F70D/F80D Series', 'F1721 - F2721/F2821 Series']",Software & Cables,icom
OPC1534,ICOM - Software & Cables - OPC1534,"Key Loader cable for P25 radio to KVL3000/4000. For portables: requires OPC-1871, RJ45 female to RJ45 female & 8920001690. For mobiles: requires RJ45 female to RJ45 female & 8920001690.",$225.00,"['F9011 - F9021 Series', 'F7010 - F7020 Series', 'F1721 - F2721/F2821 Series', 'F9511 - F9521 Series', 'F7510 - F7520 Series']",Software & Cables,icom
OPC1536,ICOM - Software & Cables - OPC1536,Radio to radio cloning cable between F70/80/D portable radios,$123.00,['F70/F80 - F70D/F80D Series'],Software & Cables,icom
OPC1862,ICOM - Software & Cables - OPC1862,USB programming cloning cable for radios with 14-pin connector,$189.00,"['F3201DEX - F4201DEX Series', 'F3261D - F4261D Series', 'F3360D - F4360D Series', 'F52D/F62D Series', 'F3400D - F4400D Series', 'F9011 - F9021 Series']",Software & Cables,icom
OPC1870,ICOM - Software & Cables - OPC1870,Radio to radio cloning cable between two 14-pin connector portable radios,$125.00,"['F3261D - F4261D Series', 'F3360D - F4360D Series', 'F52D/F62D Series', 'F3400D - F4400D Series', 'F9011 - F9021 Series', 'F7010 - F7020 Series']",Software & Cables,icom
OPC1871,ICOM - Software & Cables - OPC1871,Radio to radio cloning cable between 14-pin connector portable & mobile radio; used in conjunction with the OPC1534 for encryption key loading on the F7010 portable series,$110.00,"['F3261D - F4261D Series', 'F3360D - F4360D Series', 'F9011 - F9021 Series', 'F7010 - F7020 Series', 'F5061 - F6061 & F5061D - F6061D Series', 'F5360D - F6360D Series', 'F9511 - F9521 Series']",Software & Cables,icom
OPC1939,ICOM - Cables - OPC1939,"D-Sub 15-pin ACC cable. Connects with a PC, external speaker, external channel control, ignition sense line or vehicle horn",$95.00,"['F5011 - F6011 Series', 'F5021 - F6021 Series', 'F5121D - F6121D Series', 'F5220D - F6220D Series']",Cables,icom
OPC1962,ICOM - Cables - OPC1962,DC power cord for F9511HT,$60.00,['F9511 - F9521 Series'],Cables,icom
OPC2004,ICOM - Headsets - OPC2004,Adapter plug to to use the HS94/95/97 for the F3001/4001/3101D/4101D & V80,$27.00,"['F3001 - F4001 Series', 'F3210D - F4210D Series']",Headsets,icom
OPC2004LA,ICOM - Headsets - OPC2004LA,VOX conversion cable to to use the HS-97 for the F1000/D products,$27.00,"['F1000D - F2000D Series', 'F1100D - F2100D Series']",Headsets,icom
OPC2078,ICOM - Cables - OPC2078,"D-Sub 25-pin ACC cable. Connects with a PC, external speaker, external channel control, ignition sense line or vehicle horn",$120.00,"['F5011 - F6011 Series', 'F5021 - F6021 Series', 'F5121D - F6121D Series', 'F5220D - F6220D Series']",Cables,icom
OPC2218LU,ICOM - Software & Cables - OPC2218LU,Cloning/data cable with USB connector for ID51A/ID31A/5100A/7100,$75.00,['F5122DD - F6122DD Series'],Software & Cables,icom
OPC2273,ICOM - Cables - OPC2273,5m audio connection cable between the VEPG3 and the M604A (Waterproof 8-pin connector).,$150.00,['VE-PG3'],Cables,icom
OPC2274,ICOM - Cables - OPC2274,5m audio connection cable between the VEPG3 and the FR5000 series (D-SUB 25-pin connector). For use only with systems that do not utilize tones or RAN’s for squelching.,$235.00,"['VE-PG3', 'FR5000 - FR6000 Series']",Cables,icom
OPC2275,ICOM - Cables - OPC2275,5m audio connection cable between the VEPG3 and the F5061/D series or A120 (RJ-45 modular plug connector with speaker plug).,$150.00,['VE-PG3'],Cables,icom
OPC2308,ICOM - Cables - OPC2308,GPS/External modem connection cable,$175.00,['F8101'],Cables,icom
OPC2309,ICOM - Cables - OPC2309,Antenna tuner control cable for AT140/AH740 for F8101 (10M or 32.8ft),$170.00,['F8101'],Cables,icom
OPC2338,ICOM - Software & Cables - OPC2338,14-pin programming cable plus transparent data transfer,$235.00,"['F3360D - F4360D Series', 'F52D/F62D Series', 'F3400D - F4400D Series', 'F7010 - F7020 Series']",Software & Cables,icom
OPC2344,ICOM - Software & Cables - OPC2344,Modular connector programming cable plus Type-C NXDN transparent data transfer for F5360D/4360D,$135.00,"['F3360D - F4360D Series', 'F5360D - F6360D Series']",Software & Cables,icom
OPC2362,ICOM - Software & Cables - OPC2362,Handheld to mobile zone copy cable (14-pin to 10-pin DIM),$100.00,"['F7010 - F7020 Series', 'F5400D - F6400D Series', 'F7510 - F7520 Series']",Software & Cables,icom
OPC2363,ICOM - Software & Cables - OPC2363,10-pin DIM programming cable,$110.00,"['F5400D - F6400D Series', 'F7510 - F7520 Series']",Software & Cables,icom
OPC2364,ICOM - Remote Mounting - OPC2364,1.9m/6.2ft separation cable for RMK5/RMK7,$53.00,"['F5400D - F6400D Series', 'F7510 - F7520 Series']",Remote Mounting,icom
OPC2365,ICOM - Remote Mounting - OPC2365,3m/9.8ft separation cable for RMK5/RMK7,$57.00,"['F5400D - F6400D Series', 'F7510 - F7520 Series']",Remote Mounting,icom
OPC2366,ICOM - Remote Mounting - OPC2366,5m/16.4ft separation cable for RMK5/RMK7,$65.00,"['F5400D - F6400D Series', 'F7510 - F7520 Series']",Remote Mounting,icom
OPC2367,ICOM - Remote Mounting - OPC2367,8m/26.2ft separation cable for RMK5/RMK7,$80.00,"['F5400D - F6400D Series', 'F7510 - F7520 Series']",Remote Mounting,icom
OPC2373,ICOM - Remote Mounting - OPC2373,1.9m/6.2ft separation cable for HM218,$53.00,"['F5400D - F6400D Series', 'F7510 - F7520 Series']",Remote Mounting,icom
OPC2374,ICOM - Remote Mounting - OPC2374,8m/26.2ft separation cable for HM218,$80.00,"['F5400D - F6400D Series', 'F7510 - F7520 Series']",Remote Mounting,icom
OPC2390,ICOM - Cables - OPC2390,Cable connecting VEPG4 to FR5000/6000,$200.00,['FR5000 - FR6000 Series'],Cables,icom
OPC347,ICOM - Cables - OPC347,DC power cable (23ft),$70.00,"['F5011 - F6011 Series', 'F5021 - F6021 Series', 'F5121D - F6121D Series', 'F5061 - F6061 & F5061D - F6061D Series', 'F5360D - F6360D Series', 'F1721 - F2721/F2821 Series', 'F9511 - F9521 Series', 'F7510 - F7520 Series', 'F5122DD - F6122DD Series']",Cables,icom
OPC474,ICOM - Software & Cables - OPC474,Radio to radio cloning cable (3.5mm to 3.5mm),$20.00,['F11-F21 (Discontinued)'],Software & Cables,icom
OPC478,ICOM - Software & Cables - OPC478,RS-232S programming cable (2-pin connector handhelds),$60.00,"['F3011 - F4011 Series', 'F3001 - F4001 Series', 'F1000/S/T - F2000/S/T Series', 'F1000D - F2000D Series', 'F1100D - F2100D Series', 'F3210D - F4210D Series', 'F3230D - F4230D Series', 'F3031S - F4031S Series (Discontinued)', 'F11-F21 (Discontinued)', 'F14/F24 - F33G/F43G - F43TR - F3021/F4021 (Discontinued)']",Software & Cables,icom
OPC478UC,ICOM - Software & Cables - OPC478UC,USB programming cable (2-pin connectors handhelds),$70.00,"['F3011 - F4011 Series', 'F3001 - F4001 Series', 'F1000/S/T - F2000/S/T Series', 'F1000D - F2000D Series', 'F1100D - F2100D Series', 'F3210D - F4210D Series', 'F3230D - F4230D Series', 'F3031S - F4031S Series (Discontinued)', 'F11-F21 (Discontinued)', 'F14/F24 - F33G/F43G - F43TR - F3021/F4021 (Discontinued)']",Software & Cables,icom
OPC515L,ICOM - Cables - OPC515L,DC power cable for single unit rapid chargers,$26.00,"['F3011 - F4011 Series', 'F3001 - F4001 Series', 'F1000/S/T - F2000/S/T Series', 'F1000D - F2000D Series', 'F1100D - F2100D Series', 'F3210D - F4210D Series', 'F3230D - F4230D Series', 'F3161 - F4161 / F3161D - F4161D Series', 'F3261D - F4261D Series', 'F3360D - F4360D Series', 'F52D/F62D Series', 'F3400D - F4400D Series', 'F70/F80 - F70D/F80D Series', 'F9011 - F9021 Series', 'F7010 - F7020 Series', 'F50V/F60V Series (Discontinued)', 'F3031S - F4031S Series (Discontinued)', 'F14/F24 - F33G/F43G - F43TR - F3021/F4021 (Discontinued)']",Cables,icom
OPC607,ICOM - Remote Mounting - OPC607,3m/9.8ft separation cable for remote mounting kits,$57.00,"['F5061 - F6061 & F5061D - F6061D Series', 'F1721 - F2721/F2821 Series', 'F9511 - F9521 Series', 'F8101']",Remote Mounting,icom
